movie_id,genre
10878,Crime
10878,Romance
82650,Comedy
82650,Family
10279,Thriller
10279,Drama
10279,Crime
10279,Romance
2294,Comedy
2176,Drama
2176,Thriller
270487,Comedy
270487,Drama
270487,Mystery
19366,Comedy
19366,Music
204082,Action
204082,Thriller
24100,Family
24100,Horror
1599,Comedy
1599,Romance
5550,Action
5550,Adventure
5550,Crime
5550,Science Fiction
5550,Thriller
30379,Action
30379,Science Fiction
30379,Thriller
42586,Drama
42586,Comedy
42586,Thriller
42586,Music
42586,Romance
17709,Comedy
17709,Family
17709,Romance
287948,Thriller
287948,Action
287948,Crime
7548,Drama
7548,Romance
9075,Drama
9075,Thriller
9075,War
11661,Romance
11661,Drama
11661,History
11661,War
11661,Music
109513,Action
109513,Comedy
109513,Romance
12085,Action
12085,Comedy
12085,Crime
204922,Mystery
204922,Thriller
38985,Action
38985,Thriller
38985,Adventure
44113,Drama
21494,Romance
21494,Drama
21494,Comedy
164457,Thriller
164457,Drama
164457,Crime
4566,Drama
4566,Mystery
4566,Crime
17795,Comedy
17795,Drama
1073,Drama
1073,Thriller
1073,Mystery
153158,Animation
153158,Adventure
153158,Romance
81836,Romance
81836,Comedy
10724,Science Fiction
10724,Action
10724,Adventure
10724,Thriller
9473,Animation
9473,Comedy
9473,Music
2196,Comedy
2196,Drama
1499,Action
1499,Adventure
1499,Comedy
1499,Family
1499,Fantasy
1499,Science Fiction
20857,Comedy
20857,Romance
82693,Drama
82693,Comedy
82693,Romance
1646,Crime
1646,Drama
44944,Drama
4108,Action
4108,Crime
4108,Thriller
8456,Drama
8456,Action
7341,Horror
7341,Thriller
7341,Science Fiction
19255,Drama
19255,Comedy
19255,Romance
10187,Drama
10187,Comedy
31005,Romance
31005,Drama
49517,Drama
49517,Thriller
49517,Mystery
44857,Drama
44857,Comedy
44857,Romance
50780,Drama
16363,Comedy
1946,Action
1946,Thriller
1946,Science Fiction
1946,Horror
85,Adventure
85,Action
772,Comedy
772,Family
772,Adventure
772,Crime
840,Science Fiction
840,Drama
9682,Horror
9682,Thriller
96,Action
96,Comedy
96,Crime
10678,Comedy
274,Crime
274,Drama
274,Thriller
8872,Music
8872,Comedy
16290,Comedy
16290,Documentary
16290,Action
579,Horror
579,Thriller
14405,Adventure
14405,Comedy
14405,Family
138843,Horror
138843,Thriller
11637,Adventure
11637,Comedy
11637,Family
11637,Romance
226486,Comedy
1584,Comedy
1584,Music
9312,Action
9312,Fantasy
12153,Comedy
65057,Comedy
65057,Drama
8326,Adventure
8326,Family
8326,Drama
8326,Comedy
35690,Drama
35690,Family
35690,Romance
76203,Drama
76203,History
13497,Drama
13497,Romance
13497,Comedy
13497,Music
35688,Comedy
35688,Romance
162,Fantasy
162,Drama
162,Romance
296096,Drama
296096,Romance
103370,Drama
103370,Comedy
103370,Crime
1051,Action
1051,Crime
1051,Thriller
376659,Comedy
10073,Comedy
16690,Adventure
16690,Fantasy
16690,Animation
16690,Family
273895,History
273895,Drama
14873,Family
14873,Animation
14873,Adventure
8968,Thriller
8968,Horror
8968,Drama
8968,Mystery
9963,Thriller
9963,Drama
9963,Mystery
15655,Animation
15655,Family
21208,Horror
21208,Thriller
21208,Mystery
272878,Adventure
272878,Drama
272878,Family
9760,Action
9760,Adventure
9760,Comedy
314365,Drama
314365,Thriller
314365,History
13279,Drama
13279,Crime
13279,Thriller
1975,Horror
1975,Thriller
33644,Comedy
33644,Drama
33644,Romance
1649,Adventure
1649,Comedy
1649,Family
1649,Fantasy
1649,Science Fiction
9895,Comedy
9895,Drama
9895,Romance
9895,Thriller
9570,Adventure
9570,Family
9570,Science Fiction
9570,Action
27579,Crime
27579,Drama
27579,Thriller
16052,Drama
40264,Horror
40264,Comedy
1164,Drama
239678,Drama
239678,Comedy
14359,Drama
14359,Mystery
3989,Music
3989,Adventure
3989,Animation
3989,Action
3989,Comedy
76617,Horror
76617,Thriller
1710,Drama
1710,Thriller
4258,Comedy
20391,Drama
20391,Action
20391,Comedy
20391,Western
20391,Music
10139,History
10139,Drama
335778,Action
9645,Horror
9645,Mystery
9645,Thriller
55465,Comedy
617,Crime
617,Drama
617,Mystery
19904,Horror
19904,Thriller
19904,Mystery
48289,Drama
48289,Thriller
243,Comedy
243,Drama
243,Romance
243,Music
6933,Horror
6933,Mystery
6933,Thriller
17182,Drama
17182,Thriller
8848,Thriller
8848,Crime
8848,Drama
38,Science Fiction
38,Drama
38,Romance
38303,Comedy
38303,Romance
1266,Action
1266,Crime
1266,Drama
1266,Thriller
107985,Comedy
107985,Action
107985,Science Fiction
14043,Action
14043,Adventure
14043,Crime
14043,Family
14043,Mystery
14043,Thriller
19901,Fantasy
19901,Horror
19901,Action
19901,Thriller
19901,Science Fiction
34016,Comedy
34016,Romance
59860,Adventure
59860,Comedy
59860,Romance
10069,Horror
10069,Thriller
9588,Romance
9588,Action
9588,Adventure
9588,Western
9588,Drama
12819,Family
12819,Animation
9954,Action
9954,Adventure
9954,Fantasy
9954,Horror
9954,Science Fiction
9954,Thriller
10115,Comedy
10115,Drama
25132,Comedy
25132,Family
577,Fantasy
577,Drama
577,Comedy
577,Thriller
328387,Mystery
328387,Adventure
328387,Crime
12690,Drama
12690,Western
12690,Crime
9945,Action
9945,Drama
9945,Fantasy
9945,Horror
9945,Thriller
539,Drama
539,Horror
539,Thriller
13596,Romance
13596,Comedy
226857,Drama
226857,Romance
13159,Comedy
13159,Drama
13159,Romance
47941,Comedy
526,Adventure
526,Drama
526,Fantasy
526,Romance
22796,Comedy
22796,Drama
22796,Family
2355,Drama
5915,Adventure
5915,Drama
9842,Comedy
9842,Drama
9842,Romance
61012,Thriller
61012,Horror
61012,Mystery
755,Horror
755,Action
755,Thriller
755,Crime
13682,Animation
13682,Family
9089,Comedy
9089,Drama
9089,Romance
9470,Action
9470,Comedy
9470,Crime
9470,Fantasy
18357,Adventure
18357,Comedy
18357,Family
7979,Drama
470,Drama
470,Crime
470,Thriller
15644,Action
15644,Drama
15644,Thriller
9582,Comedy
9582,Romance
10642,Drama
10642,Comedy
10642,Romance
10642,Family
22074,Documentary
2428,Drama
2428,History
290751,Crime
290751,Drama
290751,Mystery
13805,Action
13805,Comedy
4597,Action
4597,Crime
4597,Drama
4597,Thriller
9414,Comedy
9414,Thriller
9414,Crime
9414,Action
63492,Comedy
63492,Romance
81796,Action
81796,Thriller
81796,Science Fiction
10710,Comedy
15092,Action
15092,Thriller
15092,Crime
11382,Action
11382,Comedy
11382,Thriller
15005,Drama
8198,Drama
8198,Action
8198,Thriller
8198,Romance
6963,Comedy
6963,Drama
15070,Action
15070,Adventure
15070,Drama
15070,Thriller
12797,Comedy
12797,Fantasy
12797,Romance
17134,Action
17134,Adventure
17134,Drama
17134,Thriller
41402,Drama
41402,Horror
41402,Mystery
18885,Adventure
18885,Action
18885,Comedy
18885,Family
4953,Drama
4953,Comedy
10773,Comedy
10773,Drama
146198,Action
146198,Thriller
2639,Comedy
2639,Drama
10563,Comedy
10563,Romance
295964,Drama
5971,Comedy
5971,Crime
5971,Drama
9716,Music
9716,Comedy
9716,Romance
11835,Action
11835,Crime
11835,Drama
11835,Thriller
26171,Drama
31117,Comedy
31117,Family
9074,Action
9074,Comedy
9074,Crime
14396,Action
14396,Comedy
14396,Crime
15673,Comedy
42618,Comedy
42618,Drama
42618,Music
42618,Romance
171274,Comedy
171274,Romance
171274,Crime
171274,Drama
171274,Mystery
24432,Family
109417,Music
109417,Drama
13948,Comedy
13948,Fantasy
106747,Action
106747,Crime
106747,Thriller
10929,Horror
14220,Comedy
46435,Comedy
46435,Drama
46435,Music
256962,Comedy
256962,Drama
256962,War
48231,Drama
48231,Thriller
3509,Animation
3509,Science Fiction
3509,Thriller
82684,Drama
12142,Action
12142,Fantasy
12142,Horror
12142,Thriller
23367,Comedy
23367,Drama
23367,Family
23367,Music
10740,Drama
10740,Mystery
10740,Thriller
241239,Crime
241239,Drama
241239,Thriller
14582,Drama
14582,Romance
14582,War
14582,History
14914,Drama
3902,Drama
3902,Music
77948,Action
77948,Thriller
21755,Adventure
21755,Comedy
21755,Drama
21755,Romance
4960,Drama
128,Adventure
128,Fantasy
128,Animation
14652,Comedy
14652,Drama
14652,Foreign
40932,Comedy
40932,Music
16608,Action
16608,Adventure
16608,Crime
16608,Drama
16608,Thriller
16608,Western
334531,Drama
32316,Comedy
7299,Action
7299,Science Fiction
7299,Thriller
13405,Drama
13405,War
19457,Drama
19457,Action
19457,Thriller
19457,Crime
112937,Family
314385,Drama
314385,Romance
8953,Animation
8953,Fantasy
8953,Science Fiction
29078,Drama
46503,Drama
46503,Mystery
46503,Thriller
46503,Crime
46503,Romance
10448,Adventure
13688,Comedy
13688,Drama
13688,Family
13688,Fantasy
13688,Science Fiction
10353,Comedy
10353,Fantasy
43935,Action
43935,Comedy
43935,Horror
43935,Mystery
43935,Science Fiction
43935,Thriller
11458,Drama
11458,Thriller
44638,Drama
44638,Fantasy
241257,Horror
241257,Mystery
241257,Thriller
14538,Action
14538,History
14538,Drama
13250,Crime
13250,Drama
13250,Thriller
133931,Comedy
133931,Animation
133931,Adventure
133931,Family
280871,Drama
280871,History
239897,Animation
184341,Drama
334074,Thriller
199373,Thriller
199373,Crime
14202,Drama
14202,Romance
6968,Action
6968,Crime
6968,Drama
6968,History
6968,Thriller
581,Adventure
581,Drama
581,Western
52449,Comedy
12150,Drama
12150,Crime
12150,Mystery
11247,Comedy
4232,Crime
4232,Horror
4232,Mystery
9378,Horror
9378,Thriller
694,Horror
694,Thriller
105,Adventure
105,Comedy
105,Science Fiction
105,Family
11377,Horror
11377,Mystery
11377,Thriller
26367,Drama
26367,Comedy
385383,Action
385383,Drama
41210,Comedy
41210,Romance
41210,Drama
12090,Comedy
62630,Drama
62630,Action
62630,Thriller
62630,Crime
62630,War
16110,Animation
16110,Drama
16110,Family
16110,Science Fiction
29427,Mystery
29427,Horror
29427,Action
129,Fantasy
129,Adventure
129,Animation
129,Family
244114,Action
244114,Crime
2669,Action
2669,Drama
2669,History
203833,Drama
13523,Comedy
13523,Adventure
13523,Romance
25195,Romance
25195,Comedy
17277,Drama
17277,History
50725,Comedy
50725,Drama
50725,Romance
82631,Drama
73191,Family
73191,Fantasy
73191,Music
22479,Thriller
22479,Drama
22479,Music
22479,Crime
340611,Drama
10065,Horror
10065,Thriller
10065,Drama
2757,Comedy
2757,Crime
2757,Drama
11683,Horror
244339,Action
1878,Adventure
1878,Drama
1878,Comedy
23082,Comedy
23082,Romance
23082,Fantasy
195589,Comedy
854,Romance
854,Comedy
854,Crime
854,Fantasy
2280,Fantasy
2280,Drama
2280,Comedy
2280,Romance
2280,Family
496,Comedy
8835,Comedy
157,Science Fiction
157,Action
157,Adventure
157,Thriller
8643,Crime
8643,Drama
8643,Horror
8643,Thriller
10402,Comedy
218043,Thriller
218043,Action
218043,Science Fiction
9043,Comedy
9043,Drama
9043,Romance
21301,Comedy
21301,Drama
10147,Drama
10147,Comedy
10147,Crime
816,Science Fiction
816,Comedy
816,Crime
302688,Romance
302688,Comedy
302688,Family
60307,Family
60307,Comedy
106,Science Fiction
106,Action
106,Adventure
106,Thriller
279,Drama
279,History
279,Music
8617,Crime
8617,Horror
10625,Comedy
10934,Comedy
10934,Drama
10934,Romance
5279,Drama
5279,Mystery
5279,Thriller
10013,Comedy
10013,Drama
10013,Fantasy
10013,Romance
194662,Drama
194662,Comedy
160588,Comedy
160588,Drama
9829,Drama
9829,History
9829,Crime
9829,Thriller
9829,Action
10028,Romance
10028,Music
10028,Family
10535,Action
10535,Comedy
790,Horror
43959,Action
43959,Drama
10364,War
10364,Comedy
10364,Drama
16991,Comedy
16991,Crime
16991,Drama
9610,Adventure
9610,Fantasy
9610,Action
1578,Drama
25643,Drama
25643,Romance
11904,Action
11904,Adventure
11904,Crime
11904,Drama
11904,Family
11904,Mystery
11904,Thriller
28665,Music
28665,Comedy
28665,Drama
28665,Romance
44115,Adventure
44115,Drama
44115,Thriller
10569,Action
10569,Comedy
10569,Crime
10560,Drama
10560,Music
333348,Comedy
333348,Family
20483,Family
20483,Action
20483,Adventure
11457,Drama
321697,Drama
321697,History
19840,Comedy
19840,Romance
22327,Drama
22327,Comedy
22327,Romance
38665,Action
38665,Adventure
38665,Romance
38665,Western
2575,Drama
2575,Thriller
11644,Drama
11644,Mystery
11644,Thriller
146227,Action
146227,Crime
68924,Drama
253235,Comedy
253235,Drama
253235,Romance
22102,Adventure
22102,Comedy
22102,Family
18701,Comedy
18701,Drama
18701,Romance
10068,Drama
10068,Romance
848,Fantasy
36811,Drama
36811,Romance
522,Comedy
522,Drama
522,History
130150,Drama
12246,History
13809,Action
13809,Crime
13809,Thriller
27380,Adventure
27380,Action
27380,Science Fiction
10549,Drama
33870,Drama
33870,Romance
245703,Adventure
245703,Drama
245703,Science Fiction
10739,Comedy
10739,Romance
127560,Drama
127560,History
37903,Crime
37903,Drama
37903,Mystery
396152,Horror
10017,Romance
10017,Science Fiction
10017,Horror
10017,Action
10017,Crime
11468,Drama
11468,Mystery
11468,Thriller
193613,Music
17436,Drama
43434,Crime
43434,Drama
43434,Thriller
43434,History
31166,Thriller
31166,Drama
69848,Western
69848,Action
69848,Drama
69848,History
8408,Horror
8408,Science Fiction
332411,Action
332411,Crime
332411,Drama
332411,Thriller
9389,Action
9389,Animation
9389,Science Fiction
9626,Adventure
9626,Fantasy
9626,Action
75638,Thriller
8363,Comedy
15670,Comedy
15670,Crime
15670,Drama
290555,Horror
290555,Action
8328,Music
8328,Drama
8328,Romance
10982,Animation
10982,Comedy
10982,Family
205,Drama
205,History
205,War
1620,Action
1620,Crime
1620,Drama
1620,Thriller
175541,Drama
175541,Music
241254,Thriller
241254,Action
31932,Thriller
1933,Horror
1933,Drama
1933,Mystery
1933,Thriller
679,Horror
679,Action
679,Thriller
679,Science Fiction
11113,Drama
11113,Family
11113,Music
11113,Romance
3597,Horror
3597,Thriller
3597,Mystery
193893,Comedy
9675,Comedy
9675,Drama
9675,Romance
9988,Comedy
948,Horror
948,Thriller
21765,Comedy
21765,Family
21765,Science Fiction
146304,Comedy
7516,Action
7516,Comedy
7516,Crime
7516,Thriller
41439,Horror
41439,Crime
2752,Comedy
2752,Romance
9429,Comedy
38117,Drama
38117,Fantasy
38117,Romance
9792,Horror
9792,Thriller
13778,Comedy
228203,Drama
41382,Comedy
13960,Drama
114150,Comedy
114150,Music
114150,Romance
26602,Drama
26602,Comedy
26602,Romance
10223,Drama
10223,Crime
10223,Thriller
16028,Horror
16028,Thriller
15639,Comedy
16112,Family
26390,Crime
26390,Drama
26390,Thriller
27759,Action
27759,Drama
27759,History
109428,Horror
23049,Comedy
23049,Romance
9310,Comedy
9310,Drama
9310,Family
11411,Action
11411,Adventure
11411,Science Fiction
16988,Drama
7304,Action
7304,Crime
7304,Drama
7304,Thriller
24747,Drama
58048,Adventure
1491,Fantasy
1491,Drama
1491,Thriller
1491,Romance
2989,Adventure
2989,Thriller
10629,Drama
10629,Crime
10629,Thriller
255343,Thriller
255343,Romance
4723,Action
4723,Adventure
4723,Comedy
4723,Drama
4723,Science Fiction
4723,Thriller
10800,Animation
10800,Family
25763,Action
25763,Adventure
25763,Science Fiction
79694,Horror
79694,Thriller
4032,Comedy
4032,Drama
4032,Family
18615,Drama
18615,Mystery
18615,Romance
10673,Crime
10673,Drama
4584,Drama
4584,Romance
2977,Drama
2977,Romance
10760,Comedy
11093,Drama
207,Drama
8467,Comedy
639,Comedy
639,Romance
639,Drama
24226,Drama
9285,Comedy
9285,Adventure
14709,Comedy
14709,Drama
14709,Romance
74643,Drama
74643,Comedy
74643,Romance
13788,Horror
13788,Thriller
13788,Mystery
83666,Comedy
83666,Drama
83666,Romance
10781,Horror
318850,Drama
13908,Comedy
13908,Family
1417,Fantasy
1417,Drama
1417,War
39180,Action
39180,Comedy
39180,Family
16161,Crime
16161,Drama
16161,Romance
49950,Thriller
49950,Drama
49950,Horror
10956,Mystery
10956,Adventure
10956,Comedy
10956,Romance
10956,Drama
9594,Thriller
9594,Action
9594,Crime
9594,Drama
4638,Crime
4638,Action
4638,Comedy
13972,Comedy
13972,Drama
13972,Romance
5038,Drama
5038,Romance
13491,Action
13491,Adventure
13491,Drama
13491,Romance
10571,Comedy
10571,Drama
10571,Romance
10994,Drama
19994,Comedy
19994,Horror
25166,Comedy
25166,Crime
25166,Mystery
30890,Comedy
30890,Drama
23169,Drama
23169,Romance
17403,Drama
17403,Comedy
17403,Romance
12120,Comedy
12120,Science Fiction
9800,Drama
1090,Thriller
1090,Science Fiction
1090,Mystery
18475,Comedy
18475,Drama
40160,Action
40160,Science Fiction
40160,Thriller
18074,Comedy
18074,Drama
18074,Music
9689,Comedy
9689,Drama
9781,Comedy
9781,Music
8009,Adventure
8009,Action
8009,Fantasy
3877,Drama
8854,Science Fiction
8854,Action
8854,Adventure
152599,Drama
152599,Romance
18840,Drama
18840,History
18840,Family
18840,Romance
68727,Thriller
68727,Crime
68727,Drama
68727,Mystery
12657,Romance
12657,Comedy
8265,Comedy
12410,Drama
34647,Fantasy
34647,Drama
73935,Comedy
73935,Romance
73935,Horror
28178,Drama
28178,Family
185567,Crime
185567,Drama
185567,Thriller
264656,Western
264656,Drama
35696,Comedy
35696,Drama
16351,War
16351,Drama
38717,Action
38717,Adventure
38717,Drama
18777,Mystery
18777,Crime
18777,Drama
18777,Thriller
2110,Drama
2110,Action
2110,Comedy
9035,Comedy
9035,Horror
9035,Science Fiction
90,Action
90,Comedy
90,Crime
771,Comedy
771,Family
12154,Family
12154,Comedy
12154,Drama
9576,Comedy
9576,Romance
744,Action
744,Romance
744,War
146,Adventure
146,Drama
146,Action
146,Romance
14,Drama
45269,Drama
45269,History
9493,Comedy
22556,Drama
22556,Romance
873,Drama
33196,Action
33196,Adventure
33196,Drama
33196,Thriller
205596,History
205596,Drama
205596,Thriller
205596,War
10765,Comedy
16769,Drama
16769,Music
33217,Comedy
33217,Family
132232,Horror
11153,Comedy
11153,Adventure
11153,Romance
208134,Comedy
1165,Drama
4011,Fantasy
4011,Comedy
17202,Comedy
17202,Drama
9587,Drama
9587,Romance
65086,Drama
65086,Horror
65086,Thriller
10053,Horror
10053,Thriller
11870,Comedy
11870,Family
11778,Drama
11778,War
586,Comedy
586,Drama
18736,Family
18736,Comedy
134411,Thriller
134411,Drama
287903,Horror
287903,Comedy
287903,Fantasy
9276,Horror
9276,Mystery
9276,Science Fiction
15765,Drama
15765,Music
2142,Action
2142,Crime
2142,Drama
11397,Comedy
77016,Crime
77016,Drama
77016,Thriller
11478,Crime
11478,Drama
11478,Thriller
266856,Drama
266856,Romance
13411,Comedy
13411,Crime
10564,Comedy
10564,Drama
10564,Romance
947,Adventure
947,Drama
947,History
947,War
24150,Horror
228970,Drama
18405,Crime
18405,Thriller
18405,Horror
18405,Drama
6961,Comedy
6961,Romance
11442,Horror
11442,Thriller
2493,Adventure
2493,Family
2493,Fantasy
2493,Comedy
2493,Romance
14047,Drama
64690,Drama
64690,Action
64690,Thriller
64690,Crime
11132,Comedy
17127,Comedy
17127,Drama
17127,Romance
1562,Horror
1562,Thriller
1562,Science Fiction
232679,Drama
17880,Comedy
17880,Drama
17880,Family
14736,Action
14736,Comedy
14736,Drama
14736,Romance
9434,Action
9434,Comedy
9434,Thriller
9434,Romance
23706,Comedy
11531,Mystery
11531,Thriller
11531,Horror
9100,Drama
9100,Fantasy
9100,Horror
9100,Thriller
116,Drama
116,Thriller
116,Crime
116,Romance
38843,Comedy
38843,Family
1245,Drama
1245,Romance
4995,Drama
10413,Action
10413,Adventure
10413,Drama
10413,Thriller
14012,Drama
9793,Horror
9793,Thriller
12212,Horror
13768,Fantasy
13768,Drama
13768,Science Fiction
13768,Romance
13768,Family
8975,Action
8975,Adventure
8975,Drama
8975,Thriller
342521,Action
342521,Comedy
45272,Drama
45272,Romance
9424,Mystery
9424,Horror
9424,Science Fiction
97367,Drama
97367,Crime
254904,Crime
254904,Action
254904,Thriller
18681,Drama
18681,Mystery
18681,Thriller
12162,Drama
12162,Thriller
12162,War
11495,Fantasy
11495,Drama
11495,Horror
11495,Action
11495,Thriller
64689,Crime
64689,Thriller
157849,Thriller
13166,Comedy
15511,Adventure
15511,Animation
15511,Comedy
15511,Science Fiction
15511,Family
37003,Music
37003,Documentary
12211,Action
12211,Fantasy
12211,Science Fiction
13816,Crime
13816,Drama
13816,Music
51828,Drama
51828,Romance
22798,Drama
7501,Crime
7501,Thriller
10743,Action
10743,Comedy
10743,Thriller
10743,Crime
37718,Fantasy
37718,Comedy
15237,Drama
15237,Music
9686,Comedy
9686,Drama
9686,Romance
17644,Family
97430,Action
12257,Drama
12257,Comedy
12257,Romance
13539,Romance
68,Comedy
68,Science Fiction
14024,Music
14024,Drama
14024,Romance
115,Comedy
115,Crime
7874,Drama
4911,Action
4911,Crime
4911,Drama
4911,Thriller
1988,Drama
1988,Thriller
16222,Drama
16222,Comedy
16222,Romance
9557,Comedy
9026,Comedy
9026,Drama
9026,History
9026,Romance
57943,Comedy
57943,Drama
57943,Fantasy
57943,Romance
18276,Drama
18276,Family
8321,Comedy
8321,Drama
8321,Crime
72359,Comedy
10186,Comedy
10186,Music
25704,Comedy
133694,Drama
19265,Comedy
19265,Romance
36047,Thriller
8053,Adventure
8053,Crime
8053,Drama
8053,Mystery
8053,Western
2290,Comedy
2290,Drama
2290,History
5236,Action
5236,Comedy
5236,Crime
5236,Mystery
6552,Thriller
6552,Comedy
6552,Horror
1018,Thriller
1018,Drama
1018,Mystery
10075,Drama
10075,Fantasy
10075,Horror
10075,Romance
38031,Comedy
38031,Drama
38031,Romance
42188,Drama
42188,Romance
42188,Science Fiction
112430,Drama
6687,Thriller
6687,Crime
6687,Mystery
13853,Adventure
13853,Drama
31306,Comedy
31306,Drama
8461,Horror
8461,Thriller
8461,Crime
331592,Drama
331592,Thriller
331592,Science Fiction
47692,Drama
19,Drama
19,Science Fiction
10045,Action
10045,Thriller
10045,Science Fiction
400,Drama
400,Crime
253450,Action
253450,Drama
253450,History
9104,Drama
9104,Comedy
9104,War
9104,Crime
9104,Thriller
11190,Thriller
11190,Drama
11190,Mystery
16353,Adventure
16353,Action
16353,Thriller
23759,Adventure
23759,Action
23759,Drama
24206,Drama
24206,Action
24206,Thriller
10185,Mystery
10185,Drama
10185,Crime
10185,Thriller
10185,Horror
75033,Drama
74536,Drama
74536,Thriller
74536,Crime
31668,Action
31668,Comedy
31668,Drama
31668,History
13501,Comedy
13501,Drama
13501,Romance
13501,Fantasy
13501,Music
15208,Drama
15208,Fantasy
172391,Animation
172391,Adventure
172391,Family
262543,Thriller
262543,Science Fiction
9288,Action
9288,Adventure
9288,Fantasy
20083,Drama
20083,Action
20083,Thriller
20083,Crime
40880,Drama
40880,Foreign
137,Romance
137,Fantasy
137,Drama
137,Comedy
264999,Comedy
264999,Drama
264999,Music
454,Drama
454,Romance
53457,Drama
53457,War
288980,Drama
33,Western
1951,Drama
12405,Drama
12405,Romance
10998,Drama
10998,Romance
10998,Thriller
114,Romance
114,Comedy
9396,Adventure
9396,Comedy
319910,Thriller
319910,Mystery
319910,Drama
319910,Crime
2604,Drama
2604,War
864,Comedy
14435,Mystery
14435,Horror
1931,Drama
1931,Music
691,Adventure
691,Action
691,Thriller
9877,Horror
9877,Thriller
62008,Comedy
62008,Drama
62008,Romance
12227,Action
12227,Adventure
12227,Drama
12227,Family
13824,Comedy
13824,Family
71688,History
71688,Drama
15173,Action
15173,Adventure
15173,Animation
15173,Comedy
15173,Family
15173,Fantasy
15173,Romance
8291,Drama
8291,Romance
13950,Action
13950,Adventure
13950,Comedy
12158,Comedy
12158,Horror
12158,Romance
11586,Horror
11586,Thriller
11586,Fantasy
10008,Horror
10008,Thriller
2830,Comedy
2830,Romance
12403,Thriller
12403,Mystery
12403,Adventure
34563,Comedy
14557,Comedy
10368,Comedy
10368,Drama
10368,War
10280,Horror
10280,Thriller
12637,Drama
12637,Music
12637,Romance
34152,Comedy
34152,Drama
14434,Comedy
14434,Romance
11470,Horror
11470,Science Fiction
10741,History
10741,Drama
24940,Comedy
24940,Romance
82679,Comedy
2013,Drama
1440,Romance
1440,Drama
18041,Drama
18041,Mystery
18041,Thriller
28029,Drama
28029,Romance
1123,Action
1123,Drama
1123,Thriller
14033,Horror
14033,Mystery
14033,Thriller
87729,Drama
87729,Romance
16899,Comedy
16899,Romance
41317,Action
41317,Adventure
41317,Drama
41317,Romance
245700,History
245700,Drama
37842,Drama
37842,Romance
9045,Drama
9045,History
44092,History
44092,Action
16005,Comedy
16005,Drama
16005,History
44754,Drama
23988,Comedy
23988,Horror
43949,Romance
43949,Drama
142,Drama
142,Romance
9603,Comedy
9603,Drama
9603,Romance
10712,Drama
10712,Romance
243938,Comedy
10876,Drama
86838,Comedy
86838,Crime
25208,Drama
25208,Mystery
25208,Thriller
613,Drama
613,History
613,War
1913,Drama
97370,Thriller
97370,Science Fiction
97370,Drama
801,Comedy
801,Drama
801,War
70829,Action
70829,Comedy
70829,Thriller
54518,Documentary
54518,Music
54518,Family
44214,Drama
44214,Thriller
240,Drama
240,Crime
9816,Drama
9816,Family
9816,Romance
9816,Music
10131,Horror
10131,Thriller
339984,Drama
8859,Comedy
11967,Crime
11967,Action
11967,Adventure
11967,Drama
11967,Western
239563,Comedy
222899,Comedy
222899,Romance
4951,Comedy
4951,Romance
4951,Drama
10985,Comedy
10985,Family
9644,Comedy
332567,Horror
332567,Drama
332567,Thriller
1954,Science Fiction
1954,Thriller
15489,Comedy
15489,Family
15250,Comedy
15250,Drama
22345,Science Fiction
22345,Comedy
22345,Family
9448,Action
9448,Adventure
9448,Comedy
9448,Thriller
38223,Comedy
38223,Drama
38223,Family
11186,Drama
11186,Horror
136835,Crime
136835,Thriller
5876,Science Fiction
5876,Horror
5876,Thriller
264660,Drama
264660,Science Fiction
492,Fantasy
492,Drama
492,Comedy
25462,Comedy
25462,Romance
238603,Family
238603,Adventure
238603,Science Fiction
10691,Drama
10691,Romance
1251,Action
1251,Adventure
1251,Drama
1251,War
5172,Adventure
5172,Comedy
5172,Drama
5172,Science Fiction
58680,Comedy
58680,Romance
264644,Drama
264644,Thriller
14577,Comedy
11592,Comedy
11592,Crime
11592,Horror
11592,Thriller
16406,Comedy
19052,Drama
19052,Thriller
3682,Music
3682,Drama
9683,Adventure
9683,Comedy
9683,Drama
9683,Romance
2084,Comedy
2084,Crime
2084,Thriller
107811,Comedy
2266,Drama
2266,Romance
13074,Drama
144340,Comedy
144340,Drama
144340,Romance
48217,Romance
48217,Drama
28211,Drama
28211,Thriller
28211,Mystery
47502,Comedy
47502,Crime
47502,Drama
9950,Drama
9950,Action
9950,Comedy
9950,Crime
84892,Drama
84892,Romance
24227,Action
9672,Drama
44853,Drama
44853,Romance
44853,Western
157544,Thriller
157544,Horror
59678,Action
59678,Comedy
59678,Science Fiction
79777,Drama
79777,Romance
79777,War
158011,Crime
158011,Thriller
407887,History
407887,Drama
407887,War
407887,Action
17043,Family
17043,Action
17043,Adventure
8952,Comedy
8952,Drama
8952,Romance
62204,Adventure
62204,Drama
13435,Drama
13435,Romance
17187,Drama
17187,Romance
319,Action
319,Thriller
319,Crime
319,Romance
59457,Romance
59457,Science Fiction
9504,Crime
9504,Drama
9504,Mystery
37414,Crime
37414,Drama
37414,Thriller
6217,Drama
6217,Fantasy
6217,Horror
6217,Thriller
26688,Horror
26688,Mystery
26688,Thriller
43867,Adventure
43867,Drama
43867,Romance
6615,Comedy
6615,Romance
6615,Drama
14574,War
14574,Drama
16,Drama
16,Crime
16,Music
39780,Drama
39780,Romance
21612,Crime
21612,Drama
36691,Comedy
36691,Drama
36691,Romance
23631,Action
23631,Comedy
23631,Thriller
45324,Crime
45324,Comedy
45324,Drama
12144,Animation
