id,title,tagline,overview,release_year,runtime,revenue,budget,popularity,vote_average,vote_count,image_url
9303,Bound,"In their world, you can't buy freedom, but you can steal it.","Corky, a tough female ex con and her lover Violet concoct a scheme to steal millions of stashed mob money and pin the blame on Violet's crooked boyfriend Caeser.",1996,108,7011317,4500000,15.359952,6.9,198,https://image.tmdb.org/t/p/w500//nfXU25TsAUsLMTJ6oHlgxPUcUOF.jpg
641,Requiem for a Dream,,The hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control. A look into addiction and how it overcomes the mind and body.,2000,102,7390108,4500000,11.573034,7.9,2443,https://image.tmdb.org/t/p/w500//nOd6vjEmzCT0k4VYqsA2hwyi87C.jpg
27686,State Fair,,"During their annual visit to the Iowa State Fair, the Frake family enjoy many adventures. Proud patriarch Abel (Charles Winninger) has high hopes for his champion swine Blueboy; and his wife Melissa (Fay Bainter) enters the mincemeat and pickles contest...with hilarious results.",1945,96,0,0,1.847822,6.2,19,https://image.tmdb.org/t/p/w500//cmy55K7Qs1WQeGPksHBphjyjh3b.jpg
65749,Tango,Tango: do not ever leave me,A dangerous love affair inspires a director to create the most spectacular and bodly seductive dance film ever made. 1998 Oscar Nominee Best Foreign Language Film.,1998,115,0,0,0.425551,6.8,6,https://image.tmdb.org/t/p/w500//87Ze0JLbWYuYbWc1qf6aGxHipnI.jpg
6106,Salvador,Based on a true story.,A second rated journalist from the US tries his luck in El Salvador during the military dictatorship in the 1980s.,1986,123,0,4500000,3.819796,7.0,71,https://image.tmdb.org/t/p/w500//c5JgUmzN7syTFy9suwoHF3vhNsN.jpg
252680,Moms' Night Out,What could go wrong?,"Yearning for an evening without their kids, some friends plan a night out. But to do this, their husbands need to watch the kids. What can go wrong?",2014,98,10429707,5000000,10.274542,5.5,121,https://image.tmdb.org/t/p/w500//gP97yU8YrVZY2yLxTwsicS8KuSe.jpg
141,Donnie Darko,You can never go too far,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",2001,113,1270522,6000000,61.210016,7.7,3452,https://image.tmdb.org/t/p/w500//fhQoQfejY1hUcwyuLgpBrYs6uFt.jpg
66607,Saving Private Perez,,"La vida ha llevado a Julián Pérez por caminos equivocados, pero el destino le presentará a este hombre la oportunidad de encontrar su redención cuando es enviado a la misión más peligrosa y noble de toda su vida, una misión ordenada por la única autoridad que todavía respeta, su madre, Doña Elvira. Julián debe viajar hasta el otro extremo del mundo, a un lugar llamado Irak, a traer de vuelta vivo, a su hermano menor el soldado de infantería Juan Pérez. Con la promesa hecha, Julián Pérez regresa a su natal Sinaloa donde reclutará a un comando de elite, destinado a cumplir una misión suicida: viajar a Irak y salvar al soldado Pérez.",2011,105,0,0,0.177356,6.1,18,https://image.tmdb.org/t/p/w500//ylXmX9vcP1W9La9FtOpV9OtXtMe.jpg
17139,Character,,"J.W. Katadreuffe is the son of Joba Katadreuffe and A.B. Drevenhaven. Though fully neglected by Joba, Dreverhaven ensures the succesfull career of his son. Mostly unseen, though he sues his son a few times. The son Katadreuffe succeeds, but at great costs.",1997,122,0,4500000,0.011697,7.7,25,https://image.tmdb.org/t/p/w500//v7TWGTZ6fNkY72IyoiVIcnlwniU.jpg
12079,Spun,The ultimate speed freak's tale.,"Over the course of three days Ross, a college dropout addicted to crystal-meth, encounters a variety of oddball folks - including a stripper named Nikki and her boyfriend, the local meth producer, The Cook - but all he really wants to do is hook up with his old girlfriend, Amy.",2002,101,0,2000000,6.249262,6.6,132,https://image.tmdb.org/t/p/w500//jiwNobUsd29ooowQyTeh0cvPBFL.jpg
39800,Life During Wartime,,"Friends, family, and lovers struggle to find love, forgiveness, and meaning in an almost war-torn world riddled with comedy and pathos. Follows Solondz's film Happiness (1998).",2009,97,744816,4500000,3.108881,6.3,30,https://image.tmdb.org/t/p/w500//qXCuzXPqd21orMT59JbGV01VRMT.jpg
4550,Sympathy for Lady Vengeance,All she wanted was a peaceful life... they didn't give it.,"After a 13-year imprisonment for the kidnap and murder of a 6 year old boy, beautiful Lee Guem-ja starts seeking revenge on the man that was really responsible for the boy's death. With the help of fellow inmates and reunited with her daughter, she gets closer and closer to her goal. But will her actions lead to the relief she seeks?",2005,115,23803308,0,17.074843,7.4,356,https://image.tmdb.org/t/p/w500//3Oy3iLMqD79us2iAUD6fKqWebYU.jpg
62116,Mozart's Sister,,"A re-imagined account of the early life of Maria Anna 'Nannerl' Mozart, five years older than Wolfgang and a musical prodigy in her own right.",2010,120,0,0,0.774442,6.2,13,https://image.tmdb.org/t/p/w500//7x9fUNPUbT726OkR23lG7tzEG5b.jpg
9991,Mean Machine,"It's Not Just About Football, It's About Pride Inside!","Disgraced ex-England captain (Danny 'Mean Machine' Meehan) is thrown in jail for assaulting two police officers. He keeps his head down and has the opportunity to forget everything and change the lives of the prisoners. These prisoners have the chance to put one over the evil guards. The prisoners are lead by Danny and the whole of the prison, guards aside, are behind them.",2001,99,0,0,8.816995,6.0,157,https://image.tmdb.org/t/p/w500//ripTQsmWQJyccK6zB1dajSY3olv.jpg
13807,Exiled,,"A friendship is formed between an ex-gangster, and two groups of hitmen - those who want to protect him and those who were sent to kill him.",2006,110,0,4500000,8.48639,7.0,46,https://image.tmdb.org/t/p/w500//2civVyrwbilzNQRv2TRd3r6Fm2R.jpg
68818,Blackthorn,No destiny,"In Bolivia, Butch Cassidy (now calling himself James Blackthorne) pines for one last sight of home, an adventure that aligns him with a young robber and makes the duo a target for gangs and lawmen alike.",2011,98,623528,0,5.223096,6.6,73,https://image.tmdb.org/t/p/w500//3QtOCerjSPkS9fo8IBwDr7qAwoj.jpg
12093,Lilya 4-ever,,"Lilya lives in poverty and dreams of a better life. Her mother moves to the United States and abandons her to her aunt, who neglects her. Lilya hangs out with her friends, Natasha and Volodya, who is suicidal. Desperate for money, she starts working as a prostitute, and later meets Andrei. He offers her a good job in Sweden, but when Lilya arrives her life quickly enters a downward spiral.",2002,109,0,0,7.759215,7.7,139,https://image.tmdb.org/t/p/w500//5i1uhvcdv2Iogx0Bb1znvUmkCvN.jpg
36419,After.Life,Life is the symptom. Death is the cure.,"A young woman caught between life and death... and a funeral director who appears to have the gift of transitioning the dead, but might just be intent on burying her alive.",2010,104,3606395,4500000,14.570359,5.4,251,https://image.tmdb.org/t/p/w500//ty43RTdSBpL3VjBJWeRoKhFg7hF.jpg
281730,Fugly,,"It is a story of 4 friends - Dev, Gaurav, Aditya &amp; Devi. The cast is young &amp; fresh. They are at the cusp of their lives - The college has just about finished, but career path is yet to be set. These are the last few days of true freedom that we have all gone through, and still cherish. These friends are conscientious, they will have fun but would never cross the boundaries - They all have dreams and expectations from life, but as they say - man proposes, god disposes. Their fun filled and care free life comes to an abrupt halt, when they are faced with an extremely corrupt and seemingly fearless Police Officer. This puts a series of events in motion which will test their friendship and characters - their life becomes 'Fugly'.",2014,134,0,0,0.371337,5.3,2,https://image.tmdb.org/t/p/w500//gK1d772yMqHjvBpMRVz1XWN5OTU.jpg
510,One Flew Over the Cuckoo's Nest,"If he's crazy, what does that make you?","While serving time for insanity at a state mental hospital, implacable rabble-rouser, Randle Patrick McMurphy inspires his fellow patients to rebel against the authoritarian rule of head nurse, Mildred Ratched.",1975,133,108981275,3000000,127.525581,8.2,2919,https://image.tmdb.org/t/p/w500//kjWsMh72V6d8KRLV4EOoSJLT1H7.jpg
362105,R.L. Stine's Monsterville: The Cabinet of Souls,,Teenage friends must resist the spell of an evil showman staging a house of horrors show in their small town.,2015,85,0,4400000,3.898737,6.9,35,https://image.tmdb.org/t/p/w500//z3qgKFySWDs7vCjMn5gSxGV2fpI.jpg
10970,Silent Movie,,"Aspiring filmmakers Mel Funn, Marty Eggs and Dom Bell go to a financially troubled studio with an idea for a silent movie. In an effort to make the movie more marketable, they attempt to recruit a number of big name stars to appear, while the studio's creditors attempt to thwart them. The film contains only one word of dialogue, spoken by an unlikely source.",1976,86,0,0,7.315935,6.7,78,https://image.tmdb.org/t/p/w500//AeaoOSqEU3elkpDAlKbIWcdKLJ8.jpg
375290,Airlift,"170,000 Refugees, 488 Flights, 59 Days, 1 Man","When Iraq invades Kuwait in August, 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen.",2016,126,32000000,4500000,2.551559,7.3,57,https://image.tmdb.org/t/p/w500//oyaxIm3kTWDQtcYQ45eN5sZ6WIz.jpg
17663,Anne of Green Gables,,"At the turn of the century on Prince Edward Island, Matthew Cuthbert and his sister Marilla decide to take on an orphan boy as help for their farm. But they get an unexpected jolt when they're mistakenly sent a girl instead: Anne Shirley. Anne's a dreamer with an unusual point of view, far removed from Marilla's pragmatic ways, and it's only on trial that Marilla agrees to keep Anne.",1985,199,0,0,8.772574,8.2,68,https://image.tmdb.org/t/p/w500//z1owlDzKO3DQpFKNFBnuQlPF891.jpg
270938,Falcon Rising,,"Chapman is an ex-marine in Brazil's slums, battling the yakuza outfit who attacked his sister and left her for dead.",2014,103,0,0,6.988357,5.5,71,https://image.tmdb.org/t/p/w500//4wnfTO8mvqcTU62YMkUeKq49VMT.jpg
116613,The Sweeney,Act like a criminal to catch a criminal.,"Based on the '70s UK TV show, The Sweeney is an action-packed British police thriller from the director of Football Factory. Jack Regan (Ray Winstone), a hardened cop who doesn’t play by the rules, is confronted with a criminal from his past. With sidekick George Carter (Ben Drew aka Plan B) they are put on the case of a jewellery store heist that ends in a killing. But is that killing really an execution in disguise? With pressure from his boss and the fact that Regan is having an affair with that boss’s wife, it’s not going to be easy for him to stay out of trouble.",2012,112,6294161,3730500,6.938854,5.7,109,https://image.tmdb.org/t/p/w500//nwGo7AoYXG4C03wbyfdeYvcVbnV.jpg
11826,Sexy Beast,There's a bit of the beast in all of us.,"Gary is a former gangster who has made a modest amount of money from his criminal career. Happy to put his life of crime behind him, he has retired with his wife Deedee to the sunny bliss of rural Spain, where he lives an idyllic life with his family and a few close friends. But Gary's contentment is ruptured by an unwelcome visitor from his past. Don.",2000,89,0,5000000,11.21273,7.0,217,https://image.tmdb.org/t/p/w500//9OlmWIEuSec27HiOPuMJASnff6f.jpg
29920,Easy Money,,"A three-tiered story centered around drugs and organized crime, and focused on a young man who becomes a runner for a coke dealer.",2010,124,0,0,7.217328,6.5,63,https://image.tmdb.org/t/p/w500//ezx8LhhpZd6U4sd0lXyCEUhIBUc.jpg
1088,Whale Rider,,"On the east coast of New Zealand, the Whangara people believe their presence there dates back a thousand years or more to a single ancestor, Paikea, who escaped death when his canoe capsized by riding to shore on the back of a whale. From then on, Whangara chiefs, always the first-born, always male, have been considered Paikea's direct descendants. Pai, an 11-year-old girl in a patriarchal New Zealand tribe, believes she is destined to be the new chief. But her grandfather Koro is bound by tradition to pick a male leader. Pai loves Koro more than anyone in the world, but she must fight him and a thousand years of tradition to fulfill her destiny.",2003,101,41400000,8000000,12.439495,7.1,111,https://image.tmdb.org/t/p/w500//1ZQSkyEDRJdk6TCAThBojB5hJcK.jpg
26379,Paa,,"He suffers from a progeria like syndrome. Mentally he is 13 but physically he looks 5 times older. In spite of his condition, Auro is a very happy boy. He lives with his mother Vidya, who is a gynaecologist. Amol is young, progressive politician. He is a man with a mission. Auro is Amol's son. Paa is a 'rare' story about a father-son, son-father relationship.",2009,133,0,3250000,2.126139,6.6,19,https://image.tmdb.org/t/p/w500//vslu8ixLEceu5qM0CnXMl4mavY9.jpg
34069,Cargo,,The story of CARGO takes place on rusty space-freighter KASSANDRA on its way to Station 42. The young medic LAURA is the only one awake on board while the rest of the crew lies frozen in hibernation sleep. In 4 months will Laura's shift be over.,2009,120,0,0,10.142218,5.9,140,https://image.tmdb.org/t/p/w500//cZRLGCW5MkMJiuVOdXBcIsUMhFA.jpg
10947,High School Musical,This School Rocks Like No Other!,"Troy (Zac Efron), the popular captain of the basketball team, and Gabriella (Vanessa Anne Hudgens), the brainy and beautiful member of the academic club, break all the rules of East High society when they secretly audition for the leads in the school's musical. As they reach for the stars and follow their dreams, everyone learns about acceptance, teamwork, and being yourself. And it's all set to fun tunes and very cool dance moves!",2006,98,0,4200000,16.536374,6.1,1000,https://image.tmdb.org/t/p/w500//1DGmWZjUJPeKGFRHGCA6VPFUBML.jpg
47452,Love and Death on Long Island,,"Giles De'Ath is a widower who doesn't like anything modern. He goes to movies and falls in love with film star, Ronnie Bostock. He then investigates everything about the movie and Ronnie. After that he travels to Long Island city where Ronnie lives and meets him, pretending that Ronnie is a great actor and that's why Giles admires him.",1997,93,0,0,0.933891,6.9,11,https://image.tmdb.org/t/p/w500//6DTNKPlSZGwlsAibzhdeKSZ2K88.jpg
3040,Night Watch,All That Stands Between Light And Darkness Is The Night Watch.,"Among normal humans live the ""Others"" possessing various supernatural powers. They are divided up into the forces of light and the forces of the dark, who signed a truce several centuries ago to end a devastating battle. Ever since, the forces of light govern the day while the night belongs to their dark opponents. In modern day Moscow the dark Others actually roam the night as vampires while a ""Night Watch"" of light forces, among them Anton, the movie's protagonist, try to control them and limit their outrage",2004,114,32000000,4200000,12.540624,6.3,210,https://image.tmdb.org/t/p/w500//mL97T8ehFiihJvQuOsdQlq26eqg.jpg
11386,The Crying Game,Play At Your Own Risk.,"Irish Republican Army member Fergus (Stephen Rea) forms an unexpected bond with Jody (Forest Whitaker), a kidnapped British soldier in his custody, despite the warnings of fellow IRA members Jude (Miranda Richardson) and Maguire (Adrian Dunbar). Jody makes Fergus promise he'll visit his girlfriend, Dil (Jaye Davidson), in London, and when Fergus flees to the city, he seeks her out. Hounded by his former IRA colleagues, he finds himself increasingly drawn to the enigmatic, and surprising, Dil.",1992,112,62548947,3705538,8.839651,6.9,176,https://image.tmdb.org/t/p/w500//ea6HPVTlGa0MmtTrPud0UnP9wh.jpg
10246,Porky's,Keep an eye out for the funniest movie about growing up ever made!,"Set in 1954, a group of Florida high schoolers seek out to lose their virginity which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them.",1981,94,125728258,4000000,12.891276,6.1,183,https://image.tmdb.org/t/p/w500//AqCOt1cWfKqCepxK7LIdT812idH.jpg
29426,Survival of the Dead,Death isn't what it used to be.,"On an island off the coast of North America, local residents simultaneously fight a zombie epidemic while hoping for a cure to return their un-dead relatives back to their human state.",2010,90,0,4000000,10.789912,4.6,116,https://image.tmdb.org/t/p/w500//upcVq2cVFKHdx2YDtzKT3bbSnCT.jpg
10331,Night of the Living Dead,"If it doesn't scare you, you're already dead!","A group of people try to survive an attack of bloodthirsty zombies while trapped in a rural Pennsylvania farmhouse. Although not the first zombie film, Night of the Living Dead is the progenitor of the contemporary ""zombie apocalypse"" horror film, and it greatly influenced the modern pop-culture zombie archetype.",1968,96,30000000,114000,25.666029,7.5,580,https://image.tmdb.org/t/p/w500//inNUOa9WZGdyRXQlt7eqmHtCttl.jpg
153,Lost in Translation,Everyone wants to be found.,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",2003,102,119723856,4000000,45.66662,7.3,1895,https://image.tmdb.org/t/p/w500//wkSzJs7oMf8MIr9CQVICsvRfwA7.jpg
703,Annie Hall,A nervous romance.,"In the city of New York, comedian Alvy Singer falls in love with the ditsy Annie Hall.",1977,93,38251425,4000000,35.892034,7.8,1010,https://image.tmdb.org/t/p/w500//jj46Biz1WYQZoVZfXxeT9u4XRrS.jpg
27191,The Greatest Show on Earth,,"To ensure a full profitable season, circus manager Brad Braden engages The Great Sebastian, though this moves his girlfriend Holly from her hard-won center trapeze spot. Holly and Sebastian begin a dangerous one-upmanship duel in the ring, while he pursues her on the ground.",1952,152,36000000,4000000,8.988455,6.6,50,https://image.tmdb.org/t/p/w500//cKI0yGPRh1IlvRKKJRoMZruior8.jpg
1365,Monster's Ball,A lifetime of change can happen in a single moment.,"Set in the southern USA, a racist white man, Hank, falls in love with a black woman named Leticia. Ironically, Hank is a prison guard working on Death Row who executed Leticia's husband. Hank and Leticia's inter-racial affair leads to confusion and new ideas for the two unlikely lovers.",2001,111,44909486,4000000,14.042041,6.5,250,https://image.tmdb.org/t/p/w500//rPhs7Mw4ql2CotjxDCwUs5PBPxo.jpg
287424,Maggie,Don't Get Bitten,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",2015,95,187112,4000000,40.016306,5.2,593,https://image.tmdb.org/t/p/w500//twa9gXjocLM629sJrQYVtmF306R.jpg
451,Leaving Las Vegas,I Love You... The Way You Are.,"Ben Sanderson, an alcoholic Hollywood screenwriter who lost everything because of his drinking, arrives in Las Vegas to drink himself to death. There, he meets and forms an uneasy friendship and non-interference pact with prostitute Sera.",1995,112,49800000,3600000,22.030517,7.1,360,https://image.tmdb.org/t/p/w500//wIfP6uLXD9Ptu68SyRx8WuSNNSK.jpg
165864,Hansel and Gretel Get Baked,,"An intense new marijuana strain named “Black Forest” is taking Los Angeles by storm, and Gretel’s stoner boyfriend can’t get enough. But when the old woman growing the popular drug (Lara Flynn Boyle) turns out to be an evil witch, cooking and eating her wasted patrons for their youth, Gretel and her brother Hansel must save him from a gruesome death — or face the last high of their lives.",2013,86,0,4500000,2.503612,4.8,67,https://image.tmdb.org/t/p/w500//shYb3LezqJF4P90CGgp9zoD2MjF.jpg
987,The Front Page,,A journalist suffering from burn-out wants to finally say goodbye to his office – but his boss doesn’t like the idea one bit.,1974,105,0,4000000,4.117968,6.9,68,https://image.tmdb.org/t/p/w500//3kUbSnIq5k28eobX9HxSVldmJub.jpg
241251,The Boy Next Door,A Moment She Couldn't Resist. An Obsession He Can't Control.,"A recently cheated on married woman falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.",2015,91,52425855,4000000,24.161735,4.1,1022,https://image.tmdb.org/t/p/w500//tM0hpWw3GONam6TKcMMciecHjhT.jpg
40494,Trapeze,"High...High...High...Above Them All! - in excitement! - in spectacle! - in fire, flesh and fury!","A pair of men try to perform the dangerous ""triple"" in their trapeze act. Problems arise when the duo is made into a trio following the addition of a sexy female performer.",1956,105,14400000,4000000,1.379354,6.4,22,https://image.tmdb.org/t/p/w500//3EZKz21OMvvyYg3UqZ3BBzHjWiq.jpg
39781,The Kids Are All Right,"Nic and Jules had the perfect family, until they met the man who made it all possible.","Two women, Nic and Jules, brought a son and daughter into the world through artificial insemination. When one of their children reaches age, both kids go behind their mothers' backs to meet with the donor. Life becomes so much more interesting when the father, two mothers and children start to become attached to each other.",2010,106,34705850,3500000,15.338211,6.5,506,https://image.tmdb.org/t/p/w500//xQ5XqZc82dDCcGjxY7voRKjhaKQ.jpg
8337,They Live,Who are they? And what do they want?,"Nada, a down-on-his-luck construction worker, discovers a pair of special sunglasses. Wearing them, he is able to see the world as it really is: people being bombarded by media and government with messages like ""Stay Asleep"", ""No Imagination"", ""Submit to Authority"". Even scarier is that he is able to see that some usually normal-looking people are in fact ugly aliens in charge of the massive campaign to keep humans subdued.",1988,94,13008928,4000000,29.852608,7.1,550,https://image.tmdb.org/t/p/w500//ngnybFTuopfbfmmEeX9jjBQQmF6.jpg
5925,The Great Escape,Put a fence in front of these men... and they'll climb it!,"The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocates them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.",1963,172,11744471,4000000,35.061467,7.8,717,https://image.tmdb.org/t/p/w500//gBH4H8UMFxl139HaLz6lRuvsel8.jpg
8357,What the #$*! Do We (K)now!?,Time to get wise.,"Amanda (Marlee Maitlin) is a divorced woman who makes a living as a photographer. During the Fall of the year Amanda begins to see the world in new and different ways when she begins to question her role in life, her relationships with her career and men and what it all means. As the layers to her everyday experiences fall away insertions in the story with scientists, and philosophers and religious leaders impart information directly to an off-screen interviewer about academic issues, and Amanda begins to understand the basis to the quantum world beneath. During her epiphany as she considers the Great Questions raised by the host of inserted thinkers, Amanda slowly comprehends the various inspirations and begins to see the world in a new way.",2004,109,10000000,0,7.288352,5.8,34,https://image.tmdb.org/t/p/w500//1EiryFPPfoUOok4aetd2SEZF7bl.jpg
146203,The Last Exorcism Part II,The second coming,"As Nell Sweetzer tries to build a new life after the events of the first movie, the evil force that once possessed her returns with an even more horrific plan.",2013,88,15179302,5000000,10.605752,4.4,203,https://image.tmdb.org/t/p/w500//260ztSWhGIYSLAjDC6smFWcdUSp.jpg
85350,Boyhood,12 years in the making.,"The film tells a story of a divorced couple trying to raise their young son. The story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows.",2014,164,44349000,4000000,43.40352,7.5,1971,https://image.tmdb.org/t/p/w500//2BvtvDUyxiMJ4dmKfiQf4qdOHQN.jpg
512,Scoop,The perfect man. The perfect story. The perfect murder.,"An American journalism student in London scoops a big story, and begins an affair with an aristocrat as the incident unfurls.",2006,96,31584901,4000000,17.229537,6.4,420,https://image.tmdb.org/t/p/w500//aHvZYoQNRTMrfs46pj64b9GrbaK.jpg
13408,The Wash,"When you're down 'n dirty, it all comes out in...","With the rent due and his car booted, Sean (Dr. Dre) has to come up with some ends...and fast. When his best buddy and roommate Dee Loc (Snoop Dogg), suggests that Sean get a job busting suds down at the local car wash.",2001,93,10229331,7000000,2.453459,5.3,26,https://image.tmdb.org/t/p/w500//xb63VT8E4Q2RjLT7qnzvc5jRFAQ.jpg
47816,3 Strikes,"the few, the proud, the paroled.","Brian Hooks plays a character who is just released from jail. And the state adopts a ""3 strikes"" rule for felons that involves serious penalties. Hooks has 2 strikes, and wants to change his life for the better. When a friend picks him up, they are pulled over, and his friend shoots at police officers, and Hooks escapes. Now Hooks, a wanted man, must clear his name of having nothing to do with the shooting.",2000,82,9000000,6000000,1.433692,5.9,15,https://image.tmdb.org/t/p/w500//ca7xVIgh7UYsFOCBLP8ERmBktC5.jpg
10744,The Cooler,When your life depends on losing... the last thing you need is lady luck.,"(William H. Macy) works at a Las Vegas casino, where he uses his innate ability to bring about misfortune in those around him to jinx gamblers into losing. His imposing boss, Shelly Kaplow (Alec Baldwin), is happy with the arrangement. But Bernie finds unexpected happiness when he begins dating attractive waitress Natalie Belisario (Maria Bello).",2003,101,0,32000000,9.976428,6.7,89,https://image.tmdb.org/t/p/w500//gq3cZxo7SS6HAXdaxObLIyw9N1r.jpg
11536,The Misfits,It shouts and sings with life ... explodes with love!,"While filing for a divorce, beautiful ex-stripper Roslyn Taber ends up meeting aging cowboy-turned-gambler Gay Langland and former World War II aviator Guido Racanelli. The two men instantly become infatuated with Roslyn and, on a whim, the three decide to move into Guido's half-finished desert home together. When grizzled ex-rodeo rider Perce Howland arrives, the unlikely foursome strike up a business capturing wild horses.",1961,124,8200000,4000000,2.930058,6.8,72,https://image.tmdb.org/t/p/w500//2lzWxT6HIvZMWSQHzk9eCpv3guQ.jpg
9782,The Night Listener,You never know who's listening.,"In the midst of his crumbling relationship, a radio show host begins speaking to his biggest fan, a young boy, via the telephone. But when questions about the boy's identity come up, the host's life is thrown into chaos.",2006,91,0,0,7.173059,5.5,57,https://image.tmdb.org/t/p/w500//fNXIweKikMLedQl6Wks0PLGqn89.jpg
18713,The Jerky Boys,,"When two unemployed telephone pranksters decide to use their vocal ""talents"" to impersonate a Chicago mob boss and curry favor with organized crime in New York, the trouble begins. It isn't long before Johnny and Kamal (the ""Jerky Boys"" of crank call fame) are wanted by the local mafia, the police, and their neighbor.",1995,82,0,0,1.735462,4.8,10,https://image.tmdb.org/t/p/w500//yUbdqyZaeaoNKBQmnmtim1IIAf1.jpg
6537,The Orphanage,A tale of love.  A story of horror.,"A woman brings her family back to her childhood home, which used to be an orphanage, intent on reopening it. Before long, her son starts to communicate with a new invisible friend.",2007,105,44000000,0,29.071955,7.1,633,https://image.tmdb.org/t/p/w500//vIpi1KtHLXUOfSVC2m6MqpjSPgL.jpg
184345,A Haunted House 2,It'll scare the #2 out of you.,"Having exorcised the demons of his ex, Malcolm is starting fresh with his new girlfriend and her two children. After moving into their dream home, however, Malcolm is once again plagued by bizarre paranormal events.",2014,87,0,0,18.428909,5.4,346,https://image.tmdb.org/t/p/w500//oV7M00fPXy5P0nbdeMbSUjYv0vx.jpg
1809,The Rules of Attraction,We all run on instinct,"The incredibly spoiled and overprivileged students of Camden College are a backdrop for an unusual love triangle between a drug dealer, a virgin and a bisexual classmate.",2002,110,0,4000000,11.387335,6.3,168,https://image.tmdb.org/t/p/w500//uBYwzAtAI5GapABsHEKy49zG54f.jpg
2370,Topaz,Hitchcock takes you behind the actual headlines to expose the most explosive spy scandal of the century!,"A French intelligence agent becomes embroiled in the Cold War politics first with uncovering the events leading up to the 1962 Cuban Missle Crisis, and then back to France to break up an international Russian spy ring.",1969,143,6000000,4000000,5.975604,6.1,77,https://image.tmdb.org/t/p/w500//8u7vxykCVZoaxNocLbpstv3IFNK.jpg
9809,Let's Go to Prison,Welcome to the slammer,"When a career criminal's plan for revenge is thwarted by unlikely circumstances, he puts his intended victim's son in his place by putting him in prison...and then joining him.",2006,84,4630045,4000000,4.59841,5.5,69,https://image.tmdb.org/t/p/w500//qjol2ENVwkR6UTIrOtf2gkol3AE.jpg
5,Four Rooms,"Twelve outrageous guests. Four scandalous requests. And one lone bellhop, in his first day on the job, who's in for the wildest New year's Eve of his life.",It's Ted the Bellhop's first night on the job...and the hotel's very unusual guests are about to place him in some outrageous predicaments. It seems that this evening's room service is serving up one unbelievable happening after another.,1995,98,4300000,4000000,22.87623,6.5,530,https://image.tmdb.org/t/p/w500//75aHn1NOYXh4M7L5shoeQ6NGykP.jpg
11013,Secretary,Assume the position.,"A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.",2002,104,9304609,4000000,19.107285,6.7,376,https://image.tmdb.org/t/p/w500//mdRXSE7ho185SZlXj0JSwuecEd3.jpg
19153,The Real Cancun,,"Sixteen American college students drink, flirt, fight and canoodle during their Spring Break vacation in Cancun, Mexico.",2003,96,0,0,0.456485,3.3,8,https://image.tmdb.org/t/p/w500//wyLs32hfhfShhHPJ8h8VzAash55.jpg
10132,Talk Radio,The last neighborhood in America.,"A rude, contemptuous talk show host becomes overwhelmed by the hatred that surrounds his program just before it goes national.",1988,110,3468572,4000000,4.541908,6.7,46,https://image.tmdb.org/t/p/w500//g5iv9gwAuNRAW0TGhbkhBVXeiuZ.jpg
16448,Waiting for Guffman,There's a good reason some talent remains undiscovered.,"Corky St. Clair is a director, actor and dancer in Blaine, Missouri. When it comes time to celebrate Blaine's 150th anniversary, Corky resolves to bring down the house in Broadway style in this hilarious mockumentary from the people who brought you ""This is Spinal Tap!""",1996,84,0,0,4.348416,7.3,63,https://image.tmdb.org/t/p/w500//zuArI6EBpV6mExrvfnyidoOtzdf.jpg
15122,Love Stinks,,"A movie about a relationship...that's worse than yours. Seth (Stewart), a sitcom writer-producer, meets Chelsea (Wilson), an interior decorator, at his best friend's (Bellamy) wedding. He's immediately sexually attracted to her while she's instantly attracted to his single-ness. They both ditch their wedding dates and start their own date that same night. The two become a couple, appearing very happy until after a couple of years of postponing a marriage proposal. When Chelsea realizes that Seth wants to remain single and together, she becomes quite bitter. In the next hour of the movie, the two engage in behavior that makes the War of the Roses look like child's play.",1999,94,0,0,3.347885,5.4,11,https://image.tmdb.org/t/p/w500//srHcbkCyQFfdmqt5rPQMshxp1Yt.jpg
